Username,Handle,Timestamp,Comments,Likes,Retweets,Text
One America News,@OANN,2020-12-06T22:04:50.000Z,"Ore. doctor who refused to wear mask has license suspended - https://oann.com/ore-doctor-who-refused-to-wear-mask-has-license-suspended/… #OANNOre. doctor who refused to wear mask has license suspended | One Ameri
An Oregon doctor's medical license was suspended after he refused to wear a face mask in his own clinic.
oann.com",174,581,1.2K
Emily Finn,@EmilyRoseFinn,2020-12-06T21:43:43.000Z,"#NEW: Pres. Trump expresses his well wishes for his personal attorney 
@RudyGiuliani
, who has tested positive for COVID-19 Quote Tweet
Donald J. Trump
@realDonaldTrump
 · Dec 6
.@RudyGiuliani, by far the greatest mayor in the history of NYC, and who has been working tirelessly exposing the most corrupt election (by far!) in the history of the USA, has tested positive for the China Virus. Get better soon Rudy, we will carry on!!!",110,505,5.1K
Alex Salvi,@alexsalvinews,2020-12-06T20:20:48.000Z,"NEW: Pres. Trump says his personal attorney leading his legal fight against the 2020 election results, Rudy Giuliani, has tested positive for COVID.Quote Tweet
Donald J. Trump
@realDonaldTrump
 · Dec 6
.@RudyGiuliani, by far the greatest mayor in the history of NYC, and who has been working tirelessly exposing the most corrupt election (by far!) in the history of the USA, has tested positive for the China Virus. Get better soon Rudy, we will carry on!!!",129,294,2K
One America News,@OANN,2020-12-06T21:29:47.000Z,"Wall to Wall: WH Economist on November Jobs Report https://rumble.com/vbmtxz-wall-to-wall-wh-economist-on-november-jobs-report.html?mref=5z34n&mc=c3aii… 
@GretaLWall
 #OANNWall to Wall: WH Economist on November Jobs Report
The unemployment rate continues to fall, hitting 6.7% in November despite job growth missing expectations. On Wall to Wall, Greta spoke with White house economist Joe Lavorgna to discuss those numbers
rumble.com",16,57,323
One America News,@OANN,2020-12-06T20:37:06.000Z,"#TODAY: Tune in to 
@OANN
 for LIVE, uninterrupted coverage of the Georgia Senate Debates: Loeffler vs. Warnock at 7 p.m. ET / 4 p.m. PT!",39,229,917
One America News,@OANN,2020-12-04T21:59:47.000Z,"Tune in to 
@OANN
 for LIVE, uninterrupted coverage of the Georgia Senate Debates: Loeffler vs. Warnock this Sunday, December 6th at 7 p.m. ET / 4 p.m. PT!
#OANN",51,413,1.4K
One America News,@OANN,2020-12-03T22:20:59.000Z,"America's pollsters swayed the 2020 election in favor of Joe Biden & the mainstream media forced Americans unquestioningly accept the questionable ""results"" to anoint Biden as the ""winner."" Join 
@CSinclairtv
 & 
@rpollockDC
this Sunday as they examine the media's effort. #OANN",115,747,2.6K
One America News,@OANN,2020-12-03T22:02:56.000Z,"One America’s 
@PearsonSharp
 takes an in-depth look at the pandemic to investigate the lockdown that doctors have said is much worse than the coronavirus ever was. #OANN",54,480,1.6K
One America News,@OANN,2020-10-07T13:21:27.000Z,"KlowdTV is GIVING away a package of streaming TV channels called FREE2020. The package is FREE through the end of the year with NO credit card info. needed! The offering has 10 channels, including One America News!

Sign up today at https://klowdtv.com/join/credentials/email.ktv…! #OANN #KlowdTV",275,2.6K,5.8K
One America News,@OANN,2020-08-28T17:29:23.000Z,"KlowdTV is now offering an absolutely free package until the end of 2020! This streaming service gives you One America News, A Wealth of Entertainment & more!

No contracts! No credit cards! Go to https://klowdtv.com/free.ktv & sign up for the FREE 2020 package today! 
@OANN0:25
1.3M views",1.3K,5.4K,9.8K
Donald J. Trump,@realDonaldTrump,2020-12-06T18:49:13.000Z,".
@FoxNews
 daytime is not watchable. In a class with CNN & MSDNC. Check out 
@OANN
, 
@newsmax
 and others that are picking up the slack. Even a boring football game, kneeling and all, is better!",24.6K,36.7K,178.1K
Dana Alexa OAN,@DanaAlexaNews,2020-12-06T20:25:34.000Z,"#BREAKING on 
@OANN
: Pres. Trump reports that his lawyer Rudy Giuliani tests positive for #covid19.Quote Tweet
Donald J. Trump
@realDonaldTrump
 · Dec 6
.@RudyGiuliani, by far the greatest mayor in the history of NYC, and who has been working tirelessly exposing the most corrupt election (by far!) in the history of the USA, has tested positive for the China Virus. Get better soon Rudy, we will carry on!!!",125,310,1.4K
CaitlinSinclairTV,@CSinclairtv,2020-12-06T20:19:33.000Z,"Is it becoming possible that perhaps 
@NYGovCuomo
 stole the election as well?",476,1.1K,7.4K
One America News,@OANN,2020-12-06T19:45:05.000Z,"Wall to Wall: WH Economist on November Jobs Report https://rumble.com/vbmtxz-wall-to-wall-wh-economist-on-november-jobs-report.html?mref=5z34n&mc=c3aii… #OANN 
@GretaLWallWall to Wall: WH Economist on November Jobs Report
The unemployment rate continues to fall, hitting 6.7% in November despite job growth missing expectations. On Wall to Wall, Greta spoke with White house economist Joe Lavorgna to discuss those numbers
rumble.com",15,74,347
One America News,@OANN,2020-12-06T19:38:49.000Z,"Wall to Wall: Stephen Moore on November Jobs Report Part 2 - https://rumble.com/vbmtrv-wall-to-wall-stephen-moore-on-november-jobs-report-part-2.html?mref=5z34n&mc=c3aii… #OANN 
@GretaLWallWall to Wall: Stephen Moore on November Jobs Report Part 2
The unemployment rate continues to fall, hitting 6.7% in November despite job growth missing expectations. On Wall to Wall, Greta spoke with economist Stephen Moore about the recovery. (Part 2)
rumble.com",12,61,313
One America News,@OANN,2020-12-06T19:34:29.000Z,"Wall to Wall: Stephen Moore on November Jobs Report Part 1 https://rumble.com/vbmto9-wall-to-wall-stephen-moore-on-november-jobs-report-part-1.html?mref=5z34n&mc=c3aii… #OANN 
@GretaLWallWall to Wall: Stephen Moore on November Jobs Report Part 1
The unemployment rate continues to fall, hitting 6.7% in November despite job growth missing expectations. On Wall to Wall, Greta spoke with economist Stephen Moore about the recovery.
rumble.com",27,103,543
One America News,@OANN,2020-12-06T19:11:10.000Z,"Wall to Wall: Thomas Hayes on November Jobs Report https://rumble.com/vbmtad-wall-to-wall-thomas-hayes-on-november-jobs-report.html?mref=5z34n&mc=c3aii… #OANN 
@GretaLWallWall to Wall: Thomas Hayes on November Jobs Report
The economy steadily continues its recovery from the coronavirus pandemic. On Wall to Wall, Greta spoke with the chairman and managing member of Great Hill Capital LLC., Thomas Hayes, to discuss Novem
rumble.com",27,96,513
One America News,@OANN,2020-12-06T18:49:31.000Z,"Wall to Wall: Chris Markowski on November Jobs Report- https://rumble.com/vbmsgn-wall-to-wall-chris-markowski-on-november-jobs-report.html?mref=5z34n&mc=c3aii… #OANN 
@GretaLWallWall to Wall: Chris Markowski on November Jobs Report
Job growth fell short in November, but the unemployment rate continued to fall. On Wall to Wall, Greta spoke with the founder of Markowski Investments, Chris Markowski, to discuss those numbers.
rumble.com",17,79,475
One America News,@OANN,2020-12-06T00:54:03.000Z,"U.S. healthcare workers prepare for potential COVID-19 vaccine - https://oann.com/u-s-healthcare-workers-prepare-for-potential-covid-19-vaccine/… #OANNU.S. healthcare workers prepare for potential COVID-19 vaccine | One A
As federal officials ramp up efforts to make a coronavirus vaccine available to the public, state health departments are starting to prepare hospitals for the first shipments of the vaccine.
oann.com",73,139,757
One America News,@OANN,2020-12-06T00:52:55.000Z,"Congress considers stopgap bill to avoid gov’t shutdown - https://oann.com/congress-considers-stopgap-bill-to-avoid-govt-shutdown/… #OANNCongress considers stopgap bill to avoid gov't shutdown | One Ame
Lawmakers are scrambling to avoid a government shut down and to pass the full-year annual government funding bill.
oann.com",80,168,912
Christina Bobb,@christina_bobb,2020-12-06T00:48:27.000Z,"@realDonaldTrump
 opposition is not Democrats, its Republicans.Quote Tweet
Donald J. Trump
@realDonaldTrump
 · Dec 5
Between Governor @DougDucey of Arizona and Governor @BrianKempGA of Georgia, the Democrat Party could not be happier. They fight harder against us than do the Radical Left Dems. If they were with us, we would have already won both Arizona and Georgia...
Show this thread",146,482,2.9K
Jenn Pellegrino OAN,@JennPellegrino,2020-12-05T23:53:52.000Z,"HAPPENING NOW: Staffers have placed the Presidential seal on the podium at Trump Victory Rally, indicating arrival shortly...",182,1K,7K
One America News,@OANN,2020-12-05T23:56:28.000Z,"Six-alarm fire destroys historic NYC church - https://oann.com/six-alarm-fire-destroys-historic-nyc-church/… #OANNSix-alarm fire destroys historic NYC church | One America News Network
A six-alarm fire claimed a century-old church and a vacant building in New York City's East Village.
oann.com",47,245,389
Jenn Pellegrino OAN,@JennPellegrino,2020-12-05T22:39:56.000Z,"The mainstream media says Joe Biden won the election. 

Over one month post-election, this is the crowd in Valdosta, GA they won’t show you. 
@OANN",939,6.7K,17.3K
One America News,@OANN,2020-12-05T23:32:30.000Z,"Riverside County sheriff refuses to implement Calif. Gov. Newsom’s lockdown orders -Riverside County sheriff refuses to implement Calif. Gov. Newsom'
Yet another sheriff in California said his department will not enforce the governor's latest lockdown orders.
oann.com",259,1.6K,8.1K
One America News,@OANN,2020-12-05T23:14:31.000Z,"Police press charges following DUI-related car crash, resulting in the death of two children - https://oann.com/police-press-charges-following-dui-related-car-crash-resulting-in-the-death-of-two-children/… #OANN",20,125,718
One America News,@OANN,2020-12-05T22:32:22.000Z,"Los Angeles residents protest lockdown at Dept. of Health chief’s home - https://oann.com/los-angeles-residents-protest-lockdown-at-dept-of-health-chiefs-home/…  #OANNLos Angeles residents protest lockdown at Dept. of Health chief's
Los Angeles residents protested the latest round of lockdown measures at the home of L.A. County Department of Health Director Barbara Ferrer.
oann.com",73,459,2.2K
Jenn Pellegrino OAN,@JennPellegrino,2020-12-05T22:15:27.000Z,"12/5/20: Valdosta, GA 
@OANN
 @realDonaldTrump",319,3.3K,12.1K
Alex Salvi,@alexsalvinews,2020-12-05T22:15:46.000Z,"The government can’t tell you to close your business without providing financial assistance. To do so is a death wish for many families and it’s as simple as that. 

It has nothing to do with not taking the virus seriously, but instead fighting for survival on another front.",124,1K,5.3K
Jenn Pellegrino OAN,@JennPellegrino,2020-12-05T21:59:11.000Z,"HAPPENING NOW: Crowds gather in Valdosta, GA ahead of President 
@realDonaldTrump
’s arrival. 
@OANN",556,4.6K,25.1K
One America News,@OANN,2020-12-05T22:06:02.000Z,"N.Y. bar defies Gov. Cuomo’s order, opens up for service - https://oann.com/n-y-bar-defies-gov-cuomos-order-opens-up-for-service/… #OANNN.Y. bar defies Gov. Cuomo's order, opens up for service | One Am
A New York bar declared itself an autonomous zone by defying the state's COVID-19 orders and opening for service.
oann.com",70,556,3.6K
Charles,@CharlesPHerring,2020-12-05T21:53:55.000Z,"7 PM ET TONIGHT - LIVE coverage of President Trump's rally in Georgia.  
@OANN
's own 
@JennPellegrino
 is on the ground to report on all the excitement.  Join us at 
@OANN
.",32,353,1.7K
One America News,@OANN,2020-12-05T20:31:36.000Z,"Chicago PD investigates fatal shooting of retired firefighter - https://oann.com/chicago-pd-investigates-fatal-shooting-of-retired-firefighter/… #OANNChicago PD investigates fatal shooting of retired firefighter | One Am
Police are investigating the murder of a retired Chicago firefighter who was killed during an attempted carjacking.
oann.com",30,196,747
One America News,@OANN,2020-12-05T19:30:31.000Z,"Federal judge orders Trump admin. to restore DACA program - https://oann.com/federal-judge-orders-trump-admin-to-restore-daca-program/… #OANNFederal judge orders Trump admin. to restore DACA program | One Americ
A district court judge ordered the federal government to restore the deferral program protecting illegal aliens.
oann.com",264,165,456
CaitlinSinclairTV,@CSinclairtv,2020-12-05T19:25:24.000Z,"Due to supply issues 
@pfizer
 will slash the Covid-19 vaccine rollout in half from the original estimate. 
@OANN",105,152,499
One America News,@OANN,2020-12-05T18:41:30.000Z,"Calif. restaurant owner speaks out on Gov. Newsom's lockdown orders - https://rumble.com/vbm56v-calif.-restaurant-owner-speaks-out-on-gov.-newsoms-lockdown-orders.html?mref=5z34n&mc=c3aii… #OANN 
@_StephanieMyersCalif. restaurant owner speaks out on Gov. Newsom's lockdown orders
California Gov. Gavin Newsom's lockdown orders are wreaking havoc on the restaurant industry. One America's Stephanie Myers spoke with the Founder of Slapfish Restaurant Group, Chef Andrew Gruel, on t
rumble.com",51,445,1.8K
One America News,@OANN,2020-12-05T18:22:03.000Z,"President Trump's legal team presents evidence of alleged voter fraud in Ga. - https://rumble.com/vbm4rb-president-trumps-legal-team-presents-evidence-of-alleged-voter-fraud-in-ga..html?mref=5z34n&mc=c3aii… #OANNPresident Trump's legal team presents evidence of alleged voter fraud in Ga.
President Trump's personal attorney, Rudy Giuliani, heard from witnesses in Georgia who detailed alleged instances of voter fraud in the Peach State. One America's Emily Finn has the latest.
rumble.com",201,1.1K,6.8K
One America News,@OANN,2020-12-05T18:04:39.000Z,"Project Veritas founder speaks to OANN after exposing CNN, leaking internal editorial calls - https://rumble.com/vbm44t-project-veritas-founder-james-okeefe-speaks-to-oann-after-exposing-cnn-thro.html?mref=5z34n&mc=c3aii… #OANN 
@CSinclairtv
 @JamesOKeefeIIIProject Veritas founder James O'Keefe speaks to OANN after exposing CNN through leaked calls
The founder of Project Veritas said he believes there's a ""transparency revolution"" happening when it comes to exposing voter fraud and mainstream media. One America's Caitlin Sinclair has that one-on
rumble.com",64,1.4K,5.5K
